date,open,high,low,close,adjClose,volume
2026-04-06,586.23,590.61,584.69,588.50,587.85,"35,108,500"
2026-04-02,573.97,586.05,571.92,584.98,584.34,"50,941,700"
2026-04-01,581.48,587.74,580.42,584.31,583.67,"79,435,100"
2026-03-31,564.29,578.64,564.21,577.18,576.55,"95,878,000"
2026-03-30,567.38,568.05,555.60,558.28,557.67,"70,602,600"
2026-03-27,570.81,571.02,561.57,562.58,561.96,"82,702,200"
2026-03-26,582.60,584.63,573.43,573.79,573.16,"81,492,100"
2026-03-25,589.14,591.37,585.69,587.82,587.17,"60,475,500"
2026-03-24,584.81,587.93,581.93,583.98,583.34,"57,750,900"
2026-03-23,590.52,595.08,585.96,588.00,587.35,"89,936,100"
2026-03-20,591.06,591.17,578.54,582.06,580.69,"91,964,700"
2026-03-19,589.51,595.80,587.08,593.02,591.62,"75,597,600"
2026-03-18,601.49,603.16,594.56,594.90,593.50,"56,128,000"
2026-03-17,603.14,605.90,601.87,603.31,601.89,"47,106,600"
2026-03-16,600.04,603.86,599.11,600.38,598.97,"49,077,200"
2026-03-13,599.73,603.60,592.57,593.72,592.32,"63,145,500"
2026-03-12,602.76,604.14,597.05,597.26,595.85,"71,836,600"
2026-03-11,608.95,612.43,605.03,607.69,606.26,"60,114,800"
2026-03-10,607.78,613.29,605.42,607.77,606.34,"64,078,900"
2026-03-09,594.23,609.27,591.33,607.76,606.33,"93,068,200"
2026-03-06,600.31,606.00,598.33,599.75,598.34,"86,302,300"
2026-03-05,607.40,612.76,602.26,608.91,607.48,"89,602,400"
2026-03-04,604.16,612.88,603.43,610.75,609.31,"70,943,900"
2026-03-03,596.33,603.96,591.87,601.58,600.16,"97,015,500"
2026-03-02,598.86,609.92,597.99,608.09,606.66,"75,264,600"
2026-02-27,602.98,608.32,602.19,607.29,605.86,"68,125,200"
2026-02-26,615.59,615.59,603.98,609.24,607.80,"96,178,900"
2026-02-25,611.07,616.83,611.00,616.68,615.23,"55,710,700"
2026-02-24,602.40,608.99,599.73,607.87,606.44,"55,023,700"
2026-02-23,606.61,608.01,599.05,601.41,599.99,"63,859,100"
2026-02-20,600.12,610.35,599.23,608.81,607.38,"74,127,300"
2026-02-19,602.81,605.82,600.75,603.47,602.05,"60,960,800"
2026-02-18,602.11,609.77,600.72,605.79,604.36,"64,250,700"
2026-02-17,598.38,603.95,593.34,601.30,599.88,"69,013,800"
2026-02-13,600.43,606.48,596.42,601.92,600.50,"69,237,500"
2026-02-12,614.71,615.81,599.57,600.64,599.23,"81,378,900"
2026-02-11,616.38,617.52,607.69,613.11,611.67,"58,575,100"
2026-02-10,615.31,617.02,611.01,611.47,610.03,"53,938,900"
2026-02-09,607.54,616.46,605.07,614.32,612.87,"56,797,600"
2026-02-06,600.19,611.41,598.77,609.65,608.21,"78,019,300"
2026-02-05,600.21,604.81,594.76,597.03,595.62,"89,354,500"
2026-02-04,615.02,615.10,600.47,605.75,604.32,"81,850,700"
2026-02-03,628.30,629.98,610.96,616.52,615.07,"81,234,000"
2026-02-02,618.70,628.49,618.66,626.14,624.67,"49,020,300"
2026-01-30,625.71,628.26,619.30,621.87,620.41,"65,650,700"
2026-01-29,632.65,633.67,618.27,629.43,627.95,"79,944,000"
2026-01-28,635.46,636.60,631.81,633.22,631.73,"50,691,700"
2026-01-27,628.91,632.04,627.34,631.13,629.64,"38,997,200"
2026-01-26,623.21,627.61,622.12,625.46,623.99,"35,983,000"
2026-01-23,619.73,625.40,618.65,622.72,621.25,"43,645,800"
2026-01-22,622.35,622.46,617.78,620.76,619.30,"42,254,800"
2026-01-21,609.47,620.42,607.86,616.28,614.83,"79,837,900"
2026-01-20,610.53,615.06,607.05,608.06,606.63,"81,988,900"
2026-01-16,625.50,626.08,618.88,621.26,619.80,"61,058,100"
2026-01-15,626.60,630.00,620.75,621.78,620.32,"53,934,900"
2026-01-14,622.24,623.45,614.56,619.55,618.09,"72,598,700"
2026-01-13,627.27,629.47,623.70,626.24,624.76,"44,481,400"
2026-01-12,622.31,628.85,622.26,627.17,625.69,"37,388,700"
2026-01-09,621.41,627.89,619.06,626.65,625.17,"49,688,700"
2026-01-08,623.03,623.42,617.80,620.47,619.01,"50,435,900"
2026-01-07,623.04,627.94,622.56,624.02,622.55,"44,880,300"
2026-01-06,619.23,624.02,618.54,623.42,621.95,"43,137,500"
2026-01-05,619.32,620.81,616.72,617.99,616.53,"46,828,400"
2026-01-02,620.06,622.85,610.15,613.12,611.68,"61,859,200"
2025-12-31,619.65,619.96,614.05,614.31,612.86,"40,746,500"
2025-12-30,619.84,622.18,619.22,619.43,617.97,"31,226,800"
2025-12-29,620.10,622.78,618.73,620.87,619.41,"32,458,300"
2025-12-26,624.66,625.52,623.14,623.89,622.42,"28,959,800"
2025-12-24,621.99,624.28,621.72,623.93,622.46,"18,468,700"
2025-12-23,618.20,622.41,617.78,622.11,620.64,"41,120,400"
2025-12-22,621.35,621.65,617.77,619.21,617.75,"43,703,100"
2025-12-19,611.95,617.62,611.87,617.05,614.80,"60,369,800"
2025-12-18,609.80,612.93,606.92,609.11,606.89,"78,875,800"
2025-12-17,613.06,613.65,600.28,600.41,598.22,"70,654,300"
2025-12-16,608.26,613.51,606.91,611.75,609.52,"55,152,800"
2025-12-15,618.37,618.42,609.32,610.54,608.32,"49,538,200"
2025-12-12,622.08,623.54,611.36,613.62,611.39,"75,158,700"
2025-12-11,623.82,625.78,617.72,625.58,623.30,"58,272,800"
2025-12-10,623.85,629.21,620.99,627.61,625.33,"55,031,400"
2025-12-09,623.01,625.87,621.00,625.05,622.78,"37,156,000"
2025-12-08,627.21,628.84,621.69,624.28,622.01,"43,462,400"
2025-12-05,624.38,628.92,623.71,625.48,623.20,"53,614,200"
2025-12-04,624.93,624.94,619.54,622.94,620.67,"47,067,800"
2025-12-03,619.62,624.22,618.03,623.52,621.25,"47,841,600"
2025-12-02,619.46,623.75,617.59,622.00,619.74,"54,541,800"
2025-12-01,613.63,619.44,612.52,617.17,614.92,"40,957,600"
2025-11-28,616.11,619.32,615.42,619.25,617.00,"23,034,400"
2025-11-26,612.51,616.19,610.39,614.27,612.03,"42,393,600"
2025-11-25,603.51,610.26,597.32,608.89,606.67,"57,560,900"
2025-11-24,595.28,606.68,595.16,605.16,602.96,"60,168,100"
2025-11-21,587.47,596.98,580.74,590.07,587.92,"103,344,200"
2025-11-20,611.62,614.03,584.75,585.67,583.54,"117,743,200"
2025-11-19,597.07,606.16,594.59,599.87,597.69,"73,111,500"
2025-11-18,599.62,602.31,591.34,596.31,594.14,"83,327,300"
2025-11-17,606.30,612.48,599.87,603.66,601.46,"63,850,400"
2025-11-14,599.55,613.35,597.17,608.86,606.64,"80,087,300"
2025-11-13,617.54,618.12,606.08,608.40,606.19,"71,333,600"
2025-11-12,624.84,624.86,617.81,621.08,618.82,"47,444,400"
2025-11-11,620.57,622.72,617.52,621.57,619.31,"44,868,800"
2025-11-10,618.92,624.31,616.89,623.23,620.96,"55,919,900"
2025-11-07,608.31,609.95,598.67,609.74,607.52,"81,835,400"
2025-11-06,621.79,622.04,610.30,611.67,609.44,"72,115,100"
2025-11-05,618.49,626.60,617.21,623.28,621.01,"48,688,500"
2025-11-04,623.28,626.95,618.46,619.25,617.00,"63,830,800"
2025-11-03,635.11,635.82,629.85,632.08,629.78,"37,154,300"
2025-10-31,634.17,634.20,626.69,629.07,626.78,"66,305,100"
2025-10-30,632.17,633.50,625.94,626.05,623.77,"61,628,600"
2025-10-29,635.59,637.01,630.25,635.77,633.46,"67,422,800"
2025-10-28,630.36,634.68,629.25,632.92,630.62,"61,195,700"
2025-10-27,624.52,628.55,624.03,628.09,625.80,"54,098,600"
2025-10-24,615.99,618.42,615.13,617.10,614.85,"47,632,500"
2025-10-23,604.91,611.37,604.52,610.58,608.36,"42,844,300"
2025-10-22,610.82,611.41,599.74,605.49,603.29,"61,478,800"
2025-10-21,611.64,612.72,609.32,611.38,609.15,"44,538,200"
2025-10-20,607.14,612.80,607.07,611.54,609.31,"45,761,700"
2025-10-17,597.95,605.51,596.37,603.93,601.73,"72,024,900"
2025-10-16,605.11,608.31,595.50,599.99,597.81,"70,982,000"
2025-10-15,604.01,606.70,595.93,602.22,600.03,"62,805,500"
2025-10-14,595.31,602.69,590.13,598.00,595.82,"69,203,200"
2025-10-13,599.68,602.95,597.23,602.01,599.82,"65,872,600"
2025-10-10,611.40,613.18,589.05,589.50,587.35,"97,614,800"
2025-10-09,611.48,611.61,607.48,610.70,608.48,"45,551,000"
2025-10-08,605.41,611.75,605.26,611.44,609.21,"50,629,800"
2025-10-07,609.02,609.71,603.03,604.51,602.31,"58,209,500"
2025-10-06,608.45,609.36,605.97,607.71,605.50,"41,962,100"
2025-10-03,606.51,607.33,601.39,603.18,600.98,"46,482,100"
2025-10-02,607.06,607.16,602.93,605.73,603.53,"43,765,400"
2025-10-01,597.17,603.79,596.34,603.25,601.05,"46,899,600"
2025-09-30,598.43,600.71,596.10,600.37,598.18,"46,533,800"
2025-09-29,599.11,602.05,597.41,598.73,596.55,"48,332,900"
2025-09-26,594.35,596.30,591.06,595.97,593.80,"54,337,400"
2025-09-25,592.20,595.12,588.50,593.53,591.37,"70,920,200"
2025-09-24,599.58,599.90,593.36,596.10,593.93,"49,850,300"
2025-09-23,602.37,602.57,596.98,598.20,596.02,"64,635,500"
2025-09-22,597.74,602.87,597.72,602.20,600.01,"57,154,800"
2025-09-19,597.33,600.05,595.85,599.35,596.48,"58,196,100"
2025-09-18,594.91,598.14,592.96,595.32,592.47,"61,069,300"
2025-09-17,591.10,591.75,584.37,590.00,587.17,"69,384,800"
2025-09-16,592.61,592.86,590.49,591.18,588.35,"36,942,100"
2025-09-15,588.44,591.79,588.29,591.68,588.84,"44,360,300"
2025-09-12,585.04,587.86,584.10,586.66,583.85,"50,745,900"
2025-09-11,583.24,584.88,581.62,584.08,581.28,"44,745,800"
2025-09-10,583.74,583.77,578.55,580.70,577.92,"49,308,000"
2025-09-09,579.67,580.94,577.04,580.51,577.73,"44,007,600"
2025-09-08,578.37,580.84,577.77,578.87,576.10,"46,371,400"
2025-09-05,580.49,581.12,571.53,576.06,573.30,"68,342,500"
2025-09-04,570.74,575.60,569.03,575.23,572.47,"47,526,300"
2025-09-03,569.23,571.70,566.73,570.07,567.34,"54,230,200"
2025-09-02,561.31,565.97,559.54,565.62,562.91,"65,876,800"
2025-08-29,574.66,575.03,568.54,570.40,567.67,"56,030,400"
2025-08-28,574.11,578.00,572.46,577.08,574.31,"46,787,900"
2025-08-27,571.59,574.41,570.37,573.49,570.74,"36,927,100"
2025-08-26,569.83,572.92,568.80,572.61,569.87,"34,103,000"
2025-08-25,570.40,573.29,569.16,570.32,567.59,"34,044,700"
2025-08-22,564.67,573.99,563.27,571.97,569.23,"51,502,100"
2025-08-21,564.35,566.49,560.98,563.28,560.58,"46,436,900"
2025-08-20,568.33,568.45,558.84,565.90,563.19,"76,781,100"
2025-08-19,576.39,576.56,568.25,569.28,566.55,"53,752,600"
2025-08-18,576.44,577.77,575.24,577.11,574.34,"29,831,000"
2025-08-15,579.80,579.84,575.57,577.34,574.57,"49,480,200"
2025-08-14,578.28,581.88,577.91,579.89,577.11,"45,425,000"
2025-08-13,582.76,583.32,578.94,580.34,577.56,"41,209,300"
2025-08-12,575.16,580.35,572.49,580.05,577.27,"42,143,300"
2025-08-11,574.69,576.80,571.57,572.85,570.10,"33,112,900"
2025-08-08,570.45,574.77,570.15,574.55,571.80,"35,255,500"
2025-08-07,571.67,573.32,565.11,569.24,566.51,"44,463,000"
2025-08-06,561.11,567.76,560.63,567.32,564.60,"41,823,700"
2025-08-05,565.39,566.56,559.73,560.27,557.58,"48,666,600"
2025-08-04,559.05,564.32,558.95,564.10,561.40,"47,669,800"
2025-08-01,558.83,559.02,551.68,553.88,551.23,"69,400,800"
2025-07-31,574.54,574.63,563.87,565.01,562.30,"64,613,600"
2025-07-30,568.18,570.62,565.05,568.02,565.30,"43,433,800"
2025-07-29,570.76,572.11,566.53,567.26,564.54,"45,463,300"
2025-07-28,567.74,569.04,566.87,568.14,565.42,"31,498,700"
2025-07-25,564.93,567.70,564.27,566.37,563.66,"30,630,800"
2025-07-24,565.13,566.24,563.29,565.01,562.30,"42,275,500"
2025-07-23,562.34,563.85,559.58,563.81,561.11,"40,215,300"
2025-07-22,564.30,564.35,558.61,561.25,558.56,"43,270,600"
2025-07-21,562.09,566.06,562.06,564.17,561.47,"39,595,200"
2025-07-18,563.12,564.73,559.98,561.26,558.57,"50,484,700"
2025-07-17,558.02,562.31,557.21,561.80,559.11,"40,423,800"
2025-07-16,557.28,560.21,551.56,557.29,554.62,"52,314,700"
2025-07-15,560.25,560.80,556.66,556.72,554.05,"43,277,700"
2025-07-14,553.99,556.95,551.63,556.21,553.54,"36,453,300"
2025-07-11,553.30,555.79,552.05,554.20,551.54,"39,618,600"
2025-07-10,556.89,557.30,552.75,555.45,552.79,"34,710,900"
2025-07-09,554.48,557.63,553.10,556.25,553.58,"43,045,500"
2025-07-08,553.38,554.01,551.10,552.34,549.69,"36,153,300"
2025-07-07,553.52,554.34,549.58,552.03,549.38,"45,349,300"
2025-07-03,553.18,557.20,553.18,556.22,553.55,"26,443,500"
2025-07-02,546.16,551.00,546.12,550.80,548.16,"36,538,300"
2025-07-01,549.73,550.71,544.66,546.99,544.37,"56,166,700"
2025-06-30,551.26,552.80,549.01,551.64,549.00,"45,548,700"
2025-06-27,547.26,549.99,544.54,548.09,545.46,"57,577,100"
2025-06-26,543.35,546.67,541.52,546.22,543.60,"43,811,400"
2025-06-25,542.06,543.31,539.38,541.16,538.57,"44,804,200"
2025-06-24,536.89,540.70,536.27,539.78,537.19,"45,442,000"
2025-06-23,526.81,532.17,523.65,531.65,529.10,"50,666,100"
2025-06-20,532.26,533.56,524.88,526.83,523.72,"61,643,500"
2025-06-18,530.10,532.55,527.40,528.99,525.86,"43,983,500"
2025-06-17,531.71,533.33,527.91,529.08,525.95,"42,180,900"
2025-06-16,530.50,535.37,530.45,534.29,531.13,"37,622,100"
2025-06-13,527.68,531.87,525.73,526.96,523.85,"55,814,400"
2025-06-12,531.09,534.64,530.84,533.66,530.51,"34,104,900"
2025-06-11,535.62,536.78,530.11,532.41,529.26,"53,701,000"
2025-06-10,531.17,534.90,528.89,534.21,531.05,"40,664,800"
2025-06-09,530.14,532.35,529.01,530.70,527.56,"33,688,700"
2025-06-06,530.00,531.80,528.21,529.92,526.79,"42,467,000"
2025-06-05,530.18,533.05,522.66,524.79,521.69,"61,031,200"
2025-06-04,528.01,529.84,525.97,528.77,525.65,"41,359,300"
2025-06-03,523.56,528.74,522.69,527.30,524.18,"44,070,300"
2025-06-02,517.24,523.45,515.97,523.21,520.12,"44,762,800"
2025-05-30,519.44,520.68,511.93,519.11,516.04,"67,662,800"
2025-05-29,526.33,526.48,517.32,519.93,516.86,"58,513,300"
2025-05-28,522.18,523.68,518.39,518.91,515.84,"46,637,200"
2025-05-27,516.15,521.71,514.59,521.22,518.14,"47,226,300"
2025-05-23,506.18,511.84,505.58,509.24,506.23,"58,368,100"
2025-05-22,513.66,517.71,512.30,514.00,510.96,"55,607,200"
2025-05-21,516.27,523.00,511.24,513.04,510.01,"71,292,800"
2025-05-20,519.47,520.93,516.66,520.27,517.20,"42,517,600"
2025-05-19,514.24,522.53,514.24,522.01,518.93,"52,536,200"
2025-05-16,520.66,521.70,517.10,521.51,518.43,"48,394,600"
2025-05-15,516.52,521.93,515.17,519.25,516.18,"50,153,300"
2025-05-14,516.77,519.23,515.75,518.68,515.61,"47,014,500"
2025-05-13,509.16,517.39,508.42,515.59,512.54,"53,269,600"
2025-05-12,506.99,507.89,501.48,507.85,504.85,"45,090,600"
2025-05-09,490.21,491.54,486.20,487.97,485.09,"27,767,400"
2025-05-08,488.53,492.70,484.17,488.29,485.40,"39,577,600"
2025-05-07,482.08,485.80,476.78,483.30,480.44,"38,006,300"
2025-05-06,479.56,485.05,478.19,481.41,478.57,"32,786,300"
2025-05-05,484.60,489.03,484.10,485.93,483.06,"28,309,500"
2025-05-02,486.54,490.91,484.83,488.83,485.94,"39,218,100"
2025-05-01,483.41,487.18,480.74,481.68,478.83,"43,316,500"
2025-04-30,467.13,477.20,462.43,475.47,472.66,"46,810,600"
2025-04-29,470.17,476.42,469.59,475.53,472.72,"30,613,100"
2025-04-28,473.03,474.81,466.03,472.41,469.62,"33,550,800"
2025-04-25,466.97,473.09,465.39,472.56,469.77,"38,697,100"
2025-04-24,456.48,467.66,455.83,467.35,464.59,"45,956,100"
2025-04-23,458.17,463.38,452.88,454.56,451.87,"55,801,100"
2025-04-22,438.82,447.58,437.62,444.48,441.85,"52,304,400"
2025-04-21,438.23,439.08,427.93,433.11,430.55,"44,149,300"
2025-04-17,447.17,447.75,441.36,444.10,441.48,"44,837,000"
2025-04-16,449.03,452.62,437.76,444.18,441.56,"48,980,600"
2025-04-15,458.54,462.38,456.15,457.99,455.28,"35,404,200"
2025-04-14,464.46,465.05,452.63,457.48,454.78,"43,941,200"
2025-04-11,444.65,455.79,441.33,454.40,451.71,"52,483,800"
2025-04-10,453.56,455.59,432.63,446.18,443.54,"108,384,100"
2025-04-09,415.57,467.83,415.43,466.00,463.25,"142,876,900"
2025-04-08,438.16,443.14,409.79,416.06,413.60,"101,248,100"
2025-04-07,408.66,443.14,402.39,423.69,421.19,"161,557,000"
2025-04-04,438.14,440.37,422.67,422.67,420.17,"117,088,400"
2025-04-03,456.44,460.07,450.14,450.66,448.00,"70,456,300"
2025-04-02,466.12,479.56,465.86,476.15,473.34,"49,894,500"
2025-04-01,467.30,473.63,464.42,472.70,469.91,"41,156,200"
2025-03-31,461.92,469.86,457.33,468.92,466.15,"53,000,300"
2025-03-28,479.81,480.52,468.05,468.94,466.17,"46,363,800"
2025-03-27,482.41,486.58,480.25,481.62,478.77,"33,469,800"
2025-03-26,492.30,493.16,482.82,484.38,481.52,"34,627,100"
2025-03-25,491.39,493.62,490.42,493.46,490.54,"26,035,200"
2025-03-24,487.74,491.51,484.40,490.66,487.76,"34,567,200"
2025-03-21,474.08,481.61,472.91,480.84,477.29,"42,234,900"
2025-03-20,476.88,484.55,476.18,479.26,475.72,"36,780,500"
2025-03-19,476.81,485.33,474.87,480.89,477.34,"40,430,300"
2025-03-18,479.41,479.61,472.41,474.54,471.03,"39,072,300"
2025-03-17,479.61,485.84,477.80,482.77,479.20,"41,744,400"
2025-03-14,473.73,480.56,473.12,479.66,476.12,"43,563,000"
2025-03-13,476.25,476.28,466.43,468.34,464.88,"46,563,300"
2025-03-12,479.16,481.06,471.79,476.92,473.40,"46,971,100"
2025-03-11,472.35,478.81,467.01,471.60,468.11,"68,760,800"
2025-03-10,483.45,483.97,468.66,472.73,469.24,"76,668,000"
2025-03-07,487.16,493.28,480.53,491.79,488.16,"54,714,700"
2025-03-06,493.69,498.58,486.20,488.20,484.59,"57,574,300"
2025-03-05,496.20,503.63,491.26,502.01,498.30,"46,323,700"
2025-03-04,494.18,503.74,487.74,495.55,491.89,"67,875,400"
2025-03-03,511.52,513.04,493.58,497.05,493.38,"44,587,200"
2025-02-28,500.13,508.78,496.93,508.17,504.41,"47,654,000"
2025-02-27,518.13,519.07,500.05,500.27,496.57,"52,448,000"
2025-02-26,515.53,519.66,511.37,514.56,510.76,"34,457,600"
2025-02-25,519.24,519.32,509.44,513.32,509.53,"48,940,000"
2025-02-24,527.88,529.07,519.53,519.87,516.03,"39,268,400"
2025-02-21,538.38,538.40,525.71,526.08,522.19,"47,093,800"
2025-02-20,538.73,539.10,532.46,537.23,533.26,"26,550,800"
2025-02-19,538.57,540.81,536.46,539.52,535.53,"19,666,900"
2025-02-18,539.73,540.00,536.04,539.37,535.38,"20,565,000"
2025-02-14,536.01,538.84,535.67,538.15,534.17,"17,862,600"
2025-02-13,529.98,536.22,529.19,535.90,531.94,"28,714,800"
2025-02-12,522.30,529.19,521.95,528.30,524.40,"25,009,400"
2025-02-11,525.96,529.92,525.83,527.99,524.09,"19,325,500"
2025-02-10,527.22,530.36,526.75,529.25,525.34,"20,852,800"
2025-02-07,530.14,532.10,522.19,522.92,519.06,"29,605,500"
2025-02-06,527.36,529.81,525.74,529.60,525.69,"19,434,500"
2025-02-05,521.82,527.01,520.62,526.85,522.96,"21,134,100"
2025-02-04,518.63,525.11,518.23,524.47,520.59,"26,046,800"
2025-02-03,513.47,520.85,511.05,518.11,514.28,"40,580,800"
2025-01-31,526.92,531.52,521.19,522.29,518.43,"38,755,200"
2025-01-30,523.71,526.10,518.21,523.05,519.18,"27,431,300"
2025-01-29,522.46,522.59,516.90,520.83,516.98,"26,649,000"
2025-01-28,515.22,523.00,511.78,521.81,517.95,"33,194,200"
2025-01-27,511.00,517.99,510.15,514.21,510.41,"60,771,700"
2025-01-24,533.02,533.79,528.15,529.63,525.72,"19,878,300"
2025-01-23,529.04,532.76,528.45,532.64,528.70,"23,096,600"
2025-01-22,529.57,533.82,529.26,531.51,527.58,"33,593,000"
2025-01-21,524.48,525.97,520.06,524.80,520.92,"23,628,000"
2025-01-17,522.85,524.07,513.11,521.74,517.88,"51,837,900"
2025-01-16,518.98,519.06,512.95,513.08,509.29,"28,229,000"
2025-01-15,513.03,517.85,511.46,516.70,512.88,"34,957,600"
2025-01-14,508.74,510.16,501.59,505.08,501.35,"33,737,200"
2025-01-13,501.20,506.02,499.70,505.56,501.82,"31,694,200"
2025-01-10,511.48,511.58,503.92,507.19,503.44,"40,532,500"
2025-01-08,515.08,516.92,510.57,515.27,511.46,"30,777,800"
2025-01-07,525.59,525.99,513.28,515.18,511.37,"36,690,300"
2025-01-06,524.02,527.92,522.03,524.54,520.66,"36,109,700"
2025-01-03,513.35,519.65,512.53,518.58,514.75,"29,059,500"
2025-01-02,514.30,516.64,505.71,510.23,506.46,"36,389,800"
2024-12-31,516.90,517.66,510.26,511.23,507.45,"29,117,000"
2024-12-30,515.51,519.36,511.83,515.61,511.80,"34,584,000"
2024-12-27,526.01,526.45,517.86,522.56,518.70,"33,839,600"
2024-12-26,528.32,531.24,526.31,529.60,525.69,"19,090,500"
2024-12-24,524.83,530.05,524.19,529.96,526.04,"17,558,200"
2024-12-23,519.55,523.25,516.13,522.87,519.01,"29,672,800"
2024-12-20,510.44,524.82,509.29,518.66,514.00,"60,530,000"
2024-12-19,521.19,521.76,513.83,514.17,509.55,"46,441,800"
2024-12-18,535.15,536.88,515.01,516.47,511.83,"54,703,200"
